latitude;longitude;altitude;c3;c4;c5;c6;kmDone;kmToGo
44.671080;6.205575;267;0;0;0;0;82.23;77.77
44.670960;6.205650;267;0;0;0;0;82.26;77.74
44.670840;6.205725;267;0;0;0;0;82.29;77.71
44.670720;6.205800;266;0;0;0;0;82.32;77.68
44.670600;6.205875;266;0;0;0;0;82.35;77.65
44.670480;6.205950;266;0;0;0;0;82.38;77.62
44.670360;6.206025;266;0;0;0;0;82.41;77.59
44.670240;6.206100;266;0;0;0;0;82.44;77.56
44.670120;6.206175;266;0;0;0;0;82.47;77.53
44.670000;6.206250;265;0;0;0;0;82.50;77.50
44.669880;6.206325;265;0;0;0;0;82.53;77.47
44.669760;6.206400;265;0;0;0;0;82.56;77.44
44.669640;6.206475;265;0;0;0;0;82.59;77.41
44.669520;6.206550;265;0;0;0;0;82.62;77.38
44.669400;6.206625;264;0;0;0;0;82.65;77.35
44.669280;6.206700;264;0;0;0;0;82.68;77.32
44.669160;6.206775;264;0;0;0;0;82.71;77.29
44.669040;6.206850;264;0;0;0;0;82.74;77.26
44.668920;6.206925;264;0;0;0;0;82.77;77.23
44.668800;6.207000;263;0;0;0;0;82.80;77.20
44.668680;6.207075;263;0;0;0;0;82.83;77.17
44.668560;6.207150;263;0;0;0;0;82.86;77.14
44.668440;6.207225;263;0;0;0;0;82.89;77.11
44.668320;6.207300;263;0;0;0;0;82.92;77.08
44.668200;6.207375;262;0;0;0;0;82.95;77.05
44.668080;6.207450;262;0;0;0;0;82.98;77.02
44.667960;6.207525;262;0;0;0;0;83.01;76.99
44.667840;6.207600;262;0;0;0;0;83.04;76.96
44.667720;6.207675;262;0;0;0;0;83.07;76.93
44.667600;6.207750;261;0;0;0;0;83.10;76.90
44.667480;6.207825;261;0;0;0;0;83.13;76.87
44.667360;6.207900;261;0;0;0;0;83.16;76.84
44.667240;6.207975;261;0;0;0;0;83.19;76.81
44.667120;6.208050;261;0;0;0;0;83.22;76.78
44.667000;6.208125;260;0;0;0;0;83.25;76.75
44.666880;6.208200;260;0;0;0;0;83.28;76.72
44.666760;6.208275;260;0;0;0;0;83.31;76.69
44.666640;6.208350;260;0;0;0;0;83.34;76.66
44.666520;6.208425;260;0;0;0;0;83.37;76.63
44.666400;6.208500;259;0;0;0;0;83.40;76.60
44.666280;6.208575;259;0;0;0;0;83.43;76.57
44.666160;6.208650;259;0;0;0;0;83.46;76.54
44.666040;6.208725;259;0;0;0;0;83.49;76.51
44.665920;6.208800;259;0;0;0;0;83.52;76.48
44.665800;6.208875;258;0;0;0;0;83.55;76.45
44.665680;6.208950;258;0;0;0;0;83.58;76.42
44.665560;6.209025;258;0;0;0;0;83.61;76.39
44.665440;6.209100;258;0;0;0;0;83.64;76.36
44.665320;6.209175;258;0;0;0;0;83.67;76.33
44.665200;6.209250;257;0;0;0;0;83.70;76.30
44.665080;6.209325;257;0;0;0;0;83.73;76.27
44.664960;6.209400;257;0;0;0;0;83.76;76.24
44.664840;6.209475;257;0;0;0;0;83.79;76.21
44.664720;6.209550;257;0;0;0;0;83.82;76.18
44.664600;6.209625;256;0;0;0;0;83.85;76.15
44.664480;6.209700;256;0;0;0;0;83.88;76.12
44.664360;6.209775;256;0;0;0;0;83.91;76.09
44.664240;6.209850;256;0;0;0;0;83.94;76.06
44.664120;6.209925;256;0;0;0;0;83.97;76.03
44.664000;6.210000;255;0;0;0;0;84.00;76.00
44.663880;6.210075;255;0;0;0;0;84.03;75.97
44.663760;6.210150;255;0;0;0;0;84.06;75.94
44.663640;6.210225;255;0;0;0;0;84.09;75.91
44.663520;6.210300;255;0;0;0;0;84.12;75.88
44.663400;6.210375;254;0;0;0;0;84.15;75.85
44.663280;6.210450;254;0;0;0;0;84.18;75.82
44.663160;6.210525;254;0;0;0;0;84.21;75.79
44.663040;6.210600;254;0;0;0;0;84.24;75.76
44.662920;6.210675;254;0;0;0;0;84.27;75.73
44.662800;6.210750;253;0;0;0;0;84.30;75.70
44.662680;6.210825;253;0;0;0;0;84.33;75.67
44.662560;6.210900;253;0;0;0;0;84.36;75.64
44.662440;6.210975;253;0;0;0;0;84.39;75.61
44.662320;6.211050;253;0;0;0;0;84.42;75.58
44.662200;6.211125;252;0;0;0;0;84.45;75.55
44.662080;6.211200;252;0;0;0;0;84.48;75.52
44.661960;6.211275;252;0;0;0;0;84.51;75.49
44.661840;6.211350;252;0;0;0;0;84.54;75.46
44.661720;6.211425;252;0;0;0;0;84.57;75.43
44.661600;6.211500;251;0;0;0;0;84.60;75.40
44.661480;6.211575;251;0;0;0;0;84.63;75.37
44.661360;6.211650;251;0;0;0;0;84.66;75.34
44.661240;6.211725;251;0;0;0;0;84.69;75.31
44.661120;6.211800;251;0;0;0;0;84.72;75.28
44.661000;6.211875;250;0;0;0;0;84.75;75.25
44.660880;6.211950;250;0;0;0;0;84.78;75.22
44.660760;6.212025;250;0;0;0;0;84.81;75.19
44.660640;6.212100;250;0;0;0;0;84.84;75.16
44.660520;6.212175;250;0;0;0;0;84.87;75.13
44.660400;6.212250;249;0;0;0;0;84.90;75.10
44.660280;6.212325;249;0;0;0;0;84.93;75.07
44.660160;6.212400;249;0;0;0;0;84.96;75.04
44.660040;6.212475;249;0;0;0;0;84.99;75.01
44.659920;6.212550;249;0;0;0;0;85.02;74.98
44.659800;6.212625;248;0;0;0;0;85.05;74.95
44.659680;6.212700;248;0;0;0;0;85.08;74.92
44.659560;6.212775;248;0;0;0;0;85.11;74.89
44.659440;6.212850;248;0;0;0;0;85.14;74.86
44.659320;6.212925;248;0;0;0;0;85.17;74.83
44.659200;6.213000;247;0;0;0;0;85.20;74.80
44.659080;6.213075;247;0;0;0;0;85.23;74.77
44.658960;6.213150;247;0;0;0;0;85.26;74.74
44.658840;6.213225;247;0;0;0;0;85.29;74.71
44.658720;6.213300;247;0;0;0;0;85.32;74.68
44.658600;6.213375;246;0;0;0;0;85.35;74.65
44.658480;6.213450;246;0;0;0;0;85.38;74.62
44.658360;6.213525;246;0;0;0;0;85.41;74.59
44.658240;6.213600;246;0;0;0;0;85.44;74.56
44.658120;6.213675;246;0;0;0;0;85.47;74.53
44.658000;6.213750;245;0;0;0;0;85.50;74.50
44.657880;6.213825;245;0;0;0;0;85.53;74.47
44.657760;6.213900;245;0;0;0;0;85.56;74.44
44.657640;6.213975;245;0;0;0;0;85.59;74.41
44.657520;6.214050;245;0;0;0;0;85.62;74.38
44.657400;6.214125;244;0;0;0;0;85.65;74.35
44.657280;6.214200;244;0;0;0;0;85.68;74.32
44.657160;6.214275;244;0;0;0;0;85.71;74.29
44.657040;6.214350;244;0;0;0;0;85.74;74.26
44.656920;6.214425;244;0;0;0;0;85.77;74.23
44.656800;6.214500;243;0;0;0;0;85.80;74.20
44.656680;6.214575;243;0;0;0;0;85.83;74.17
44.656560;6.214650;243;0;0;0;0;85.86;74.14
44.656440;6.214725;243;0;0;0;0;85.89;74.11
44.656320;6.214800;243;0;0;0;0;85.92;74.08
44.656200;6.214875;243;0;0;0;0;85.95;74.05
44.656080;6.214950;242;0;0;0;0;85.98;74.02
44.655960;6.215025;242;0;0;0;0;86.01;73.99
44.655840;6.215100;242;0;0;0;0;86.04;73.96
44.655720;6.215175;242;0;0;0;0;86.07;73.93
44.655600;6.215250;242;0;0;0;0;86.10;73.90
44.655480;6.215325;241;0;0;0;0;86.13;73.87
44.655360;6.215400;241;0;0;0;0;86.16;73.84
44.655240;6.215475;241;0;0;0;0;86.19;73.81
44.655120;6.215550;241;0;0;0;0;86.22;73.78
44.655000;6.215625;241;0;0;0;0;86.25;73.75
44.654880;6.215700;240;0;0;0;0;86.28;73.72
44.654760;6.215775;240;0;0;0;0;86.31;73.69
44.654640;6.215850;240;0;0;0;0;86.34;73.66
44.654520;6.215925;240;0;0;0;0;86.37;73.63
44.654400;6.216000;240;0;0;0;0;86.40;73.60
44.654280;6.216075;239;0;0;0;0;86.43;73.57
44.654160;6.216150;239;0;0;0;0;86.46;73.54
44.654040;6.216225;239;0;0;0;0;86.49;73.51
44.653920;6.216300;239;0;0;0;0;86.52;73.48
44.653800;6.216375;239;0;0;0;0;86.55;73.45
44.653680;6.216450;238;0;0;0;0;86.58;73.42
44.653560;6.216525;238;0;0;0;0;86.61;73.39
44.653440;6.216600;238;0;0;0;0;86.64;73.36
44.653320;6.216675;238;0;0;0;0;86.67;73.33
44.653200;6.216750;238;0;0;0;0;86.70;73.30
44.653080;6.216825;237;0;0;0;0;86.73;73.27
44.652960;6.216900;237;0;0;0;0;86.76;73.24
44.652840;6.216975;237;0;0;0;0;86.79;73.21
44.652720;6.217050;237;0;0;0;0;86.82;73.18
44.652600;6.217125;237;0;0;0;0;86.85;73.15
44.652480;6.217200;236;0;0;0;0;86.88;73.12
44.652360;6.217275;236;0;0;0;0;86.91;73.09
44.652240;6.217350;236;0;0;0;0;86.94;73.06
44.652120;6.217425;236;0;0;0;0;86.97;73.03
44.652000;6.217500;236;0;0;0;0;87.00;73.00
44.651880;6.217575;235;0;0;0;0;87.03;72.97
44.651760;6.217650;235;0;0;0;0;87.06;72.94
44.651640;6.217725;235;0;0;0;0;87.09;72.91
44.651520;6.217800;235;0;0;0;0;87.12;72.88
44.651400;6.217875;235;0;0;0;0;87.15;72.85
44.651280;6.217950;234;0;0;0;0;87.18;72.82
44.651160;6.218025;234;0;0;0;0;87.21;72.79
44.651040;6.218100;234;0;0;0;0;87.24;72.76
44.650920;6.218175;234;0;0;0;0;87.27;72.73
44.650800;6.218250;234;0;0;0;0;87.30;72.70
44.650680;6.218325;234;0;0;0;0;87.33;72.67
44.650560;6.218400;233;0;0;0;0;87.36;72.64
44.650440;6.218475;233;0;0;0;0;87.39;72.61
44.650320;6.218550;233;0;0;0;0;87.42;72.58
44.650200;6.218625;233;0;0;0;0;87.45;72.55
44.650080;6.218700;233;0;0;0;0;87.48;72.52
44.649960;6.218775;232;0;0;0;0;87.51;72.49
44.649840;6.218850;232;0;0;0;0;87.54;72.46
44.649720;6.218925;232;0;0;0;0;87.57;72.43
44.649600;6.219000;232;0;0;0;0;87.60;72.40
44.649480;6.219075;232;0;0;0;0;87.63;72.37
44.649360;6.219150;231;0;0;0;0;87.66;72.34
44.649240;6.219225;231;0;0;0;0;87.69;72.31
44.649120;6.219300;231;0;0;0;0;87.72;72.28
44.649000;6.219375;231;0;0;0;0;87.75;72.25
44.648880;6.219450;231;0;0;0;0;87.78;72.22
44.648760;6.219525;230;0;0;0;0;87.81;72.19
44.648640;6.219600;230;0;0;0;0;87.84;72.16
44.648520;6.219675;230;0;0;0;0;87.87;72.13
44.648400;6.219750;230;0;0;0;0;87.90;72.10
44.648280;6.219825;230;0;0;0;0;87.93;72.07
44.648160;6.219900;230;0;0;0;0;87.96;72.04
44.648040;6.219975;229;0;0;0;0;87.99;72.01
44.647920;6.220050;250;0;0;0;0;88.02;71.98
44.647800;6.220125;250;0;0;0;0;88.05;71.95
44.647680;6.220200;250;0;0;0;0;88.08;71.92
44.647560;6.220275;250;0;0;0;0;88.11;71.89
44.647440;6.220350;250;0;0;0;0;88.14;71.86
44.647320;6.220425;250;0;0;0;0;88.17;71.83
44.647200;6.220500;250;0;0;0;0;88.20;71.80
44.647080;6.220575;251;0;0;0;0;88.23;71.77
44.646960;6.220650;251;0;0;0;0;88.26;71.74
44.646840;6.220725;251;0;0;0;0;88.29;71.71
44.646720;6.220800;251;0;0;0;0;88.32;71.68
44.646600;6.220875;251;0;0;0;0;88.35;71.65
44.646480;6.220950;252;0;0;0;0;88.38;71.62
44.646360;6.221025;252;0;0;0;0;88.41;71.59
44.646240;6.221100;252;0;0;0;0;88.44;71.56
44.646120;6.221175;253;0;0;0;0;88.47;71.53
44.646000;6.221250;253;0;0;0;0;88.50;71.50
44.645880;6.221325;253;0;0;0;0;88.53;71.47
44.645760;6.221400;254;0;0;0;0;88.56;71.44
44.645640;6.221475;254;0;0;0;0;88.59;71.41
44.645520;6.221550;254;0;0;0;0;88.62;71.38
44.645400;6.221625;255;0;0;0;0;88.65;71.35
44.645280;6.221700;255;0;0;0;0;88.68;71.32
44.645160;6.221775;256;0;0;0;0;88.71;71.29
44.645040;6.221850;256;0;0;0;0;88.74;71.26
44.644920;6.221925;257;0;0;0;0;88.77;71.23
44.644800;6.222000;257;0;0;0;0;88.80;71.20
44.644680;6.222075;258;0;0;0;0;88.83;71.17
44.644560;6.222150;259;0;0;0;0;88.86;71.14
44.644440;6.222225;259;0;0;0;0;88.89;71.11
44.644320;6.222300;260;0;0;0;0;88.92;71.08
44.644200;6.222375;260;0;0;0;0;88.95;71.05
44.644080;6.222450;261;0;0;0;0;88.98;71.02
44.643960;6.222525;262;0;0;0;0;89.01;70.99
44.643840;6.222600;262;0;0;0;0;89.04;70.96
44.643720;6.222675;263;0;0;0;0;89.07;70.93
44.643600;6.222750;264;0;0;0;0;89.10;70.90
44.643480;6.222825;265;0;0;0;0;89.13;70.87
44.643360;6.222900;265;0;0;0;0;89.16;70.84
44.643240;6.222975;266;0;0;0;0;89.19;70.81
44.643120;6.223050;267;0;0;0;0;89.22;70.78
44.643000;6.223125;268;0;0;0;0;89.25;70.75
44.642880;6.223200;269;0;0;0;0;89.28;70.72
44.642760;6.223275;270;0;0;0;0;89.31;70.69
44.642640;6.223350;271;0;0;0;0;89.34;70.66
44.642520;6.223425;272;0;0;0;0;89.37;70.63
44.642400;6.223500;273;0;0;0;0;89.40;70.60
44.642280;6.223575;273;0;0;0;0;89.43;70.57
44.642160;6.223650;274;0;0;0;0;89.46;70.54
44.642040;6.223725;275;0;0;0;0;89.49;70.51
44.641920;6.223800;277;0;0;0;0;89.52;70.48
44.641800;6.223875;278;0;0;0;0;89.55;70.45
44.641680;6.223950;279;0;0;0;0;89.58;70.42
44.641560;6.224025;280;0;0;0;0;89.61;70.39
44.641440;6.224100;281;0;0;0;0;89.64;70.36
44.641320;6.224175;282;0;0;0;0;89.67;70.33
44.641200;6.224250;283;0;0;0;0;89.70;70.30
44.641080;6.224325;284;0;0;0;0;89.73;70.27
44.640960;6.224400;285;0;0;0;0;89.76;70.24
44.640840;6.224475;287;0;0;0;0;89.79;70.21
44.640720;6.224550;288;0;0;0;0;89.82;70.18
44.640600;6.224625;289;0;0;0;0;89.85;70.15
44.640480;6.224700;290;0;0;0;0;89.88;70.12
44.640360;6.224775;292;0;0;0;0;89.91;70.09
44.640240;6.224850;293;0;0;0;0;89.94;70.06
44.640120;6.224925;294;0;0;0;0;89.97;70.03
44.640000;6.225000;296;0;0;0;0;90.00;70.00
44.639880;6.225075;297;0;0;0;0;90.03;69.97
44.639760;6.225150;298;0;0;0;0;90.06;69.94
44.639640;6.225225;300;0;0;0;0;90.09;69.91
44.639520;6.225300;301;0;0;0;0;90.12;69.88
44.639400;6.225375;303;0;0;0;0;90.15;69.85
44.639280;6.225450;304;0;0;0;0;90.18;69.82
44.639160;6.225525;306;0;0;0;0;90.21;69.79
44.639040;6.225600;307;0;0;0;0;90.24;69.76
44.638920;6.225675;309;0;0;0;0;90.27;69.73
44.638800;6.225750;310;0;0;0;0;90.30;69.70
44.638680;6.225825;312;0;0;0;0;90.33;69.67
44.638560;6.225900;313;0;0;0;0;90.36;69.64
44.638440;6.225975;315;0;0;0;0;90.39;69.61
44.638320;6.226050;316;0;0;0;0;90.42;69.58
44.638200;6.226125;318;0;0;0;0;90.45;69.55
44.638080;6.226200;320;0;0;0;0;90.48;69.52
44.637960;6.226275;321;0;0;0;0;90.51;69.49
44.637840;6.226350;323;0;0;0;0;90.54;69.46
44.637720;6.226425;325;0;0;0;0;90.57;69.43
44.637600;6.226500;327;0;0;0;0;90.60;69.40
44.637480;6.226575;328;0;0;0;0;90.63;69.37
44.637360;6.226650;330;0;0;0;0;90.66;69.34
44.637240;6.226725;332;0;0;0;0;90.69;69.31
44.637120;6.226800;334;0;0;0;0;90.72;69.28
44.637000;6.226875;335;0;0;0;0;90.75;69.25
44.636880;6.226950;337;0;0;0;0;90.78;69.22
44.636760;6.227025;339;0;0;0;0;90.81;69.19
44.636640;6.227100;341;0;0;0;0;90.84;69.16
44.636520;6.227175;343;0;0;0;0;90.87;69.13
44.636400;6.227250;345;0;0;0;0;90.90;69.10
44.636280;6.227325;347;0;0;0;0;90.93;69.07
44.636160;6.227400;349;0;0;0;0;90.96;69.04
44.636040;6.227475;350;0;0;0;0;90.99;69.01
44.635920;6.227550;352;0;0;0;0;91.02;68.98
44.635800;6.227625;354;0;0;0;0;91.05;68.95
44.635680;6.227700;356;0;0;0;0;91.08;68.92
44.635560;6.227775;358;0;0;0;0;91.11;68.89
44.635440;6.227850;360;0;0;0;0;91.14;68.86
44.635320;6.227925;363;0;0;0;0;91.17;68.83
44.635200;6.228000;365;0;0;0;0;91.20;68.80
44.635080;6.228075;367;0;0;0;0;91.23;68.77
44.634960;6.228150;369;0;0;0;0;91.26;68.74
44.634840;6.228225;371;0;0;0;0;91.29;68.71
44.634720;6.228300;373;0;0;0;0;91.32;68.68
44.634600;6.228375;375;0;0;0;0;91.35;68.65
44.634480;6.228450;377;0;0;0;0;91.38;68.62
44.634360;6.228525;380;0;0;0;0;91.41;68.59
44.634240;6.228600;382;0;0;0;0;91.44;68.56
44.634120;6.228675;384;0;0;0;0;91.47;68.53
44.634000;6.228750;386;0;0;0;0;91.50;68.50
44.633880;6.228825;388;0;0;0;0;91.53;68.47
44.633760;6.228900;391;0;0;0;0;91.56;68.44
44.633640;6.228975;393;0;0;0;0;91.59;68.41
44.633520;6.229050;395;0;0;0;0;91.62;68.38
44.633400;6.229125;398;0;0;0;0;91.65;68.35
44.633280;6.229200;400;0;0;0;0;91.68;68.32
44.633160;6.229275;402;0;0;0;0;91.71;68.29
44.633040;6.229350;405;0;0;0;0;91.74;68.26
44.632920;6.229425;407;0;0;0;0;91.77;68.23
44.632800;6.229500;409;0;0;0;0;91.80;68.20
44.632680;6.229575;412;0;0;0;0;91.83;68.17
44.632560;6.229650;414;0;0;0;0;91.86;68.14
44.632440;6.229725;417;0;0;0;0;91.89;68.11
44.632320;6.229800;419;0;0;0;0;91.92;68.08
44.632200;6.229875;422;0;0;0;0;91.95;68.05
44.632080;6.229950;424;0;0;0;0;91.98;68.02
44.631960;6.230025;427;0;0;0;0;92.01;67.99
44.631840;6.230100;429;0;0;0;0;92.04;67.96
44.631720;6.230175;432;0;0;0;0;92.07;67.93
44.631600;6.230250;434;0;0;0;0;92.10;67.90
44.631480;6.230325;437;0;0;0;0;92.13;67.87
44.631360;6.230400;439;0;0;0;0;92.16;67.84
44.631240;6.230475;442;0;0;0;0;92.19;67.81
44.631120;6.230550;444;0;0;0;0;92.22;67.78
44.631000;6.230625;447;0;0;0;0;92.25;67.75
44.630880;6.230700;450;0;0;0;0;92.28;67.72
44.630760;6.230775;452;0;0;0;0;92.31;67.69
44.630640;6.230850;455;0;0;0;0;92.34;67.66
44.630520;6.230925;458;0;0;0;0;92.37;67.63
44.630400;6.231000;460;0;0;0;0;92.40;67.60
44.630280;6.231075;463;0;0;0;0;92.43;67.57
44.630160;6.231150;466;0;0;0;0;92.46;67.54
44.630040;6.231225;468;0;0;0;0;92.49;67.51
44.629920;6.231300;471;0;0;0;0;92.52;67.48
44.629800;6.231375;474;0;0;0;0;92.55;67.45
44.629680;6.231450;477;0;0;0;0;92.58;67.42
44.629560;6.231525;479;0;0;0;0;92.61;67.39
44.629440;6.231600;482;0;0;0;0;92.64;67.36
44.629320;6.231675;485;0;0;0;0;92.67;67.33
44.629200;6.231750;488;0;0;0;0;92.70;67.30
44.629080;6.231825;491;0;0;0;0;92.73;67.27
44.628960;6.231900;494;0;0;0;0;92.76;67.24
44.628840;6.231975;496;0;0;0;0;92.79;67.21
44.628720;6.232050;499;0;0;0;0;92.82;67.18
44.628600;6.232125;502;0;0;0;0;92.85;67.15
44.628480;6.232200;505;0;0;0;0;92.88;67.12
44.628360;6.232275;508;0;0;0;0;92.91;67.09
44.628240;6.232350;511;0;0;0;0;92.94;67.06
44.628120;6.232425;514;0;0;0;0;92.97;67.03
44.628000;6.232500;517;0;0;0;0;93.00;67.00
44.627880;6.232575;520;0;0;0;0;93.03;66.97
44.627760;6.232650;523;0;0;0;0;93.06;66.94
44.627640;6.232725;526;0;0;0;0;93.09;66.91
44.627520;6.232800;529;0;0;0;0;93.12;66.88
44.627400;6.232875;531;0;0;0;0;93.15;66.85
44.627280;6.232950;534;0;0;0;0;93.18;66.82
44.627160;6.233025;538;0;0;0;0;93.21;66.79
44.627040;6.233100;541;0;0;0;0;93.24;66.76
44.626920;6.233175;544;0;0;0;0;93.27;66.73
44.626800;6.233250;547;0;0;0;0;93.30;66.70
44.626680;6.233325;550;0;0;0;0;93.33;66.67
44.626560;6.233400;553;0;0;0;0;93.36;66.64
44.626440;6.233475;556;0;0;0;0;93.39;66.61
44.626320;6.233550;559;0;0;0;0;93.42;66.58
44.626200;6.233625;562;0;0;0;0;93.45;66.55
44.626080;6.233700;565;0;0;0;0;93.48;66.52
44.625960;6.233775;568;0;0;0;0;93.51;66.49
44.625840;6.233850;571;0;0;0;0;93.54;66.46
44.625720;6.233925;574;0;0;0;0;93.57;66.43
44.625600;6.234000;578;0;0;0;0;93.60;66.40
44.625480;6.234075;581;0;0;0;0;93.63;66.37
44.625360;6.234150;584;0;0;0;0;93.66;66.34
44.625240;6.234225;587;0;0;0;0;93.69;66.31
44.625120;6.234300;590;0;0;0;0;93.72;66.28
44.625000;6.234375;593;0;0;0;0;93.75;66.25
44.624880;6.234450;597;0;0;0;0;93.78;66.22
44.624760;6.234525;600;0;0;0;0;93.81;66.19
44.624640;6.234600;603;0;0;0;0;93.84;66.16
44.624520;6.234675;606;0;0;0;0;93.87;66.13
44.624400;6.234750;610;0;0;0;0;93.90;66.10
44.624280;6.234825;613;0;0;0;0;93.93;66.07
44.624160;6.234900;616;0;0;0;0;93.96;66.04
44.624040;6.234975;619;0;0;0;0;93.99;66.01
44.623920;6.235050;623;0;0;0;0;94.02;65.98
44.623800;6.235125;626;0;0;0;0;94.05;65.95
44.623680;6.235200;629;0;0;0;0;94.08;65.92
44.623560;6.235275;632;0;0;0;0;94.11;65.89
44.623440;6.235350;636;0;0;0;0;94.14;65.86
44.623320;6.235425;639;0;0;0;0;94.17;65.83
44.623200;6.235500;642;0;0;0;0;94.20;65.80
44.623080;6.235575;646;0;0;0;0;94.23;65.77
44.622960;6.235650;649;0;0;0;0;94.26;65.74
44.622840;6.235725;652;0;0;0;0;94.29;65.71
44.622720;6.235800;656;0;0;0;0;94.32;65.68
44.622600;6.235875;659;0;0;0;0;94.35;65.65
44.622480;6.235950;662;0;0;0;0;94.38;65.62
44.622360;6.236025;666;0;0;0;0;94.41;65.59
44.622240;6.236100;669;0;0;0;0;94.44;65.56
44.622120;6.236175;672;0;0;0;0;94.47;65.53
44.622000;6.236250;676;0;0;0;0;94.50;65.50
44.621880;6.236325;679;0;0;0;0;94.53;65.47
44.621760;6.236400;683;0;0;0;0;94.56;65.44
44.621640;6.236475;686;0;0;0;0;94.59;65.41
44.621520;6.236550;689;0;0;0;0;94.62;65.38
44.621400;6.236625;693;0;0;0;0;94.65;65.35
44.621280;6.236700;696;0;0;0;0;94.68;65.32
44.621160;6.236775;700;0;0;0;0;94.71;65.29
44.621040;6.236850;703;0;0;0;0;94.74;65.26
44.620920;6.236925;706;0;0;0;0;94.77;65.23
44.620800;6.237000;710;0;0;0;0;94.80;65.20
44.620680;6.237075;713;0;0;0;0;94.83;65.17
44.620560;6.237150;717;0;0;0;0;94.86;65.14
44.620440;6.237225;720;0;0;0;0;94.89;65.11
44.620320;6.237300;724;0;0;0;0;94.92;65.08
44.620200;6.237375;727;0;0;0;0;94.95;65.05
44.620080;6.237450;731;0;0;0;0;94.98;65.02
44.619960;6.237525;734;0;0;0;0;95.01;64.99
44.619840;6.237600;738;0;0;0;0;95.04;64.96
44.619720;6.237675;741;0;0;0;0;95.07;64.93
44.619600;6.237750;745;0;0;0;0;95.10;64.90
44.619480;6.237825;748;0;0;0;0;95.13;64.87
44.619360;6.237900;751;0;0;0;0;95.16;64.84
44.619240;6.237975;755;0;0;0;0;95.19;64.81
44.619120;6.238050;758;0;0;0;0;95.22;64.78
44.619000;6.238125;762;0;0;0;0;95.25;64.75
44.618880;6.238200;765;0;0;0;0;95.28;64.72
44.618760;6.238275;769;0;0;0;0;95.31;64.69
44.618640;6.238350;772;0;0;0;0;95.34;64.66
44.618520;6.238425;776;0;0;0;0;95.37;64.63
44.618400;6.238500;779;0;0;0;0;95.40;64.60
44.618280;6.238575;783;0;0;0;0;95.43;64.57
44.618160;6.238650;787;0;0;0;0;95.46;64.54
44.618040;6.238725;790;0;0;0;0;95.49;64.51
44.617920;6.238800;794;0;0;0;0;95.52;64.48
44.617800;6.238875;797;0;0;0;0;95.55;64.45
44.617680;6.238950;801;0;0;0;0;95.58;64.42
44.617560;6.239025;804;0;0;0;0;95.61;64.39
44.617440;6.239100;808;0;0;0;0;95.64;64.36
44.617320;6.239175;811;0;0;0;0;95.67;64.33
44.617200;6.239250;815;0;0;0;0;95.70;64.30
44.617080;6.239325;818;0;0;0;0;95.73;64.27
44.616960;6.239400;822;0;0;0;0;95.76;64.24
44.616840;6.239475;825;0;0;0;0;95.79;64.21
44.616720;6.239550;829;0;0;0;0;95.82;64.18
44.616600;6.239625;832;0;0;0;0;95.85;64.15
44.616480;6.239700;836;0;0;0;0;95.88;64.12
44.616360;6.239775;839;0;0;0;0;95.91;64.09
44.616240;6.239850;843;0;0;0;0;95.94;64.06
44.616120;6.239925;846;0;0;0;0;95.97;64.03
44.616000;6.240000;850;0;0;0;0;96.00;64.00
44.615880;6.240075;854;0;0;0;0;96.03;63.97
44.615760;6.240150;857;0;0;0;0;96.06;63.94
44.615640;6.240225;861;0;0;0;0;96.09;63.91
44.615520;6.240300;864;0;0;0;0;96.12;63.88
44.615400;6.240375;868;0;0;0;0;96.15;63.85
44.615280;6.240450;871;0;0;0;0;96.18;63.82
44.615160;6.240525;875;0;0;0;0;96.21;63.79
44.615040;6.240600;878;0;0;0;0;96.24;63.76
44.614920;6.240675;882;0;0;0;0;96.27;63.73
44.614800;6.240750;885;0;0;0;0;96.30;63.70
44.614680;6.240825;889;0;0;0;0;96.33;63.67
44.614560;6.240900;892;0;0;0;0;96.36;63.64
44.614440;6.240975;896;0;0;0;0;96.39;63.61
44.614320;6.241050;899;0;0;0;0;96.42;63.58
44.614200;6.241125;903;0;0;0;0;96.45;63.55
44.614080;6.241200;906;0;0;0;0;96.48;63.52
44.613960;6.241275;910;0;0;0;0;96.51;63.49
44.613840;6.241350;913;0;0;0;0;96.54;63.46
44.613720;6.241425;917;0;0;0;0;96.57;63.43
44.613600;6.241500;921;0;0;0;0;96.60;63.40
44.613480;6.241575;924;0;0;0;0;96.63;63.37
44.613360;6.241650;928;0;0;0;0;96.66;63.34
44.613240;6.241725;931;0;0;0;0;96.69;63.31
44.613120;6.241800;935;0;0;0;0;96.72;63.28
44.613000;6.241875;938;0;0;0;0;96.75;63.25
44.612880;6.241950;942;0;0;0;0;96.78;63.22
44.612760;6.242025;945;0;0;0;0;96.81;63.19
44.612640;6.242100;949;0;0;0;0;96.84;63.16
44.612520;6.242175;952;0;0;0;0;96.87;63.13
44.612400;6.242250;955;0;0;0;0;96.90;63.10
44.612280;6.242325;959;0;0;0;0;96.93;63.07
44.612160;6.242400;962;0;0;0;0;96.96;63.04
44.612040;6.242475;966;0;0;0;0;96.99;63.01
44.611920;6.242550;969;0;0;0;0;97.02;62.98
44.611800;6.242625;973;0;0;0;0;97.05;62.95
44.611680;6.242700;976;0;0;0;0;97.08;62.92
44.611560;6.242775;980;0;0;0;0;97.11;62.89
44.611440;6.242850;983;0;0;0;0;97.14;62.86
